mp_code,mp_formal_name,changes
"02478579","BIKTARVY (bictegravir (bictegravir sodium) 50 mg and emtricitabine 200 mg and tenofovir alafenamide (tenofovir alafenamide hemifumarate) 25 mg oral tablet) GILEAD SCIENCES CANADA INC","ntp_code: ""d5f9bae9eccdde2f47de965ec358bd85"" -> ""9013409""
tm_code: ""39a9a2033d3d12d37a0f1cd3c6c7d306"" -> ""8002013"""
"02478757","SLEEP-EZE EXTRA STRENGTH MINIS (diphenhydramine hydrochloride 50 mg oral tablet) MEDTECH PRODUCTS INC","ADDED"
"02479206","ALUNBRIG (brigatinib 30 mg oral tablet) TAKEDA CANADA INC","ntp_code: ""b36d67ad554e13b00ba68973aea868c1"" -> ""9013411""
tm_code: ""5758ecf10d228d674341a43fc07d9934"" -> ""8002014"""
"02479214","ALUNBRIG (brigatinib 90 mg oral tablet) TAKEDA CANADA INC","ntp_code: ""7fa1fbec993d379688f1fb12083a8be8"" -> ""9013412""
tm_code: ""5758ecf10d228d674341a43fc07d9934"" -> ""8002014"""
"02479222","ALUNBRIG (brigatinib 180 mg oral tablet) TAKEDA CANADA INC","ntp_code: ""3b3667aace71aea726362f03beccc23e"" -> ""9013410""
tm_code: ""5758ecf10d228d674341a43fc07d9934"" -> ""8002014"""
"02479230","ALUNBRIG (brigatinib 90 mg oral tablet with brigatinib 180 mg oral tablet) TAKEDA CANADA INC","ntp_code: ""93e089a385e0403bd92ee0c4e0b25e54"" -> ""9013413""
tm_code: ""5758ecf10d228d674341a43fc07d9934"" -> ""8002014"""
"02479974","MYCOPHENOLATE MOFETIL FOR INJECTION USP (mycophenolate mofetil (mycophenolate mofetil hydrochloride) 500 mg per vial powder for solution for injection) STERIMAX INC","ADDED"
"02480018","OLUMIANT (baricitinib 2 mg oral tablet) ELI LILLY CANADA INC","ntp_code: ""cb96fc00a6f76c40e063b7d229e217aa"" -> ""9013408""
tm_code: ""ff64aea8120e81594b37d4e8def70cba"" -> ""8002011"""
"02480131","COVERGIRL TRUBLEND BASE BUSINESS SKIN PRIMER BASE POUR LA PEAU (ensulizole 3 % cutaneous emulsion) HFC PRESTIGE INTERNATIONAL CANADA INC","ADDED"
"02480298","MAR-CINACALCET (cinacalcet (cinacalcet hydrochloride) 30 mg oral tablet) MARCAN PHARMACEUTICALS INC","ADDED"
"02480301","MAR-CINACALCET (cinacalcet (cinacalcet hydrochloride) 60 mg oral tablet) MARCAN PHARMACEUTICALS INC","ADDED"
"02480328","MAR-CINACALCET (cinacalcet (cinacalcet hydrochloride) 90 mg oral tablet) MARCAN PHARMACEUTICALS INC","ADDED"
"02480557","STROMECTOL (ivermectin 3 mg oral tablet) MERCK CANADA INC","ntp_code: ""345ab38569929fa21742d23da35d6d9f"" -> ""9013442"""
"02480697","HERCEPTIN SC (trastuzumab 600 mg per 5 mL solution for injection vial) HOFFMANN-LA ROCHE LIMITED","ntp_code: ""7eb44ec99e8f75fa23358c7c9089b6e1"" -> ""9013526"""
"02480824","CABOMETYX (cabozantinib (cabozantinib malate) 20 mg oral tablet) IPSEN BIOPHARMACEUTICALS CANADA INC","ntp_code: ""6ccebe5e801fd5c5ef001bda74a0692e"" -> ""9013419""
tm_code: ""8bd9df06646b5a4369a25cdf69e50a3d"" -> ""8002016"""
"02480832","CABOMETYX (cabozantinib (cabozantinib malate) 40 mg oral tablet) IPSEN BIOPHARMACEUTICALS CANADA INC","ntp_code: ""0ba32f3f657118f3884cb389302f0551"" -> ""9013420""
tm_code: ""8bd9df06646b5a4369a25cdf69e50a3d"" -> ""8002016"""
"02480840","CABOMETYX (cabozantinib (cabozantinib malate) 60 mg oral tablet) IPSEN BIOPHARMACEUTICALS CANADA INC","ntp_code: ""920dbaa5334cccfbc30a60128fc9a246"" -> ""9013421""
tm_code: ""8bd9df06646b5a4369a25cdf69e50a3d"" -> ""8002016"""
"02480948","TAKHZYRO (lanadelumab 300 mg per 2 mL solution for injection vial) SHIRE PHARMA CANADA ULC","ntp_code: ""7113267f3e9d216e5e5b2e56ee642db8"" -> ""9013447""
tm_code: ""d6d9d78f32eee89523905819303a289e"" -> ""8002029"""
"02481332","ORILISSA (elagolix (elagolix sodium) 150 mg oral tablet) ABBVIE CORPORATION","ntp_code: ""7be633d86691abe03218b9132a459392"" -> ""9013436""
tm_code: ""8b60d2aed9722b31af909bf608eba090"" -> ""8002021"""
"0446004470b029c4785c75eff83c879b","OXALIPLATIN INJECTION (oxaliplatin 50 mg per 10 mL solution for injection vial) ACCORD HEALTHCARE INC","DELETED"
"0631bf3e40d043a030597c017f8b3ac4","PROPOFOL (propofol 200 mg per 20 mL emulsion for injection vial) BAXTER CORPORATION","DELETED"
"0699ebdd6d5cd1b89da1930dc9840ee6","BLES (phospholipid 81 mg per 3 mL and surfactant-associated proteins sp-b and sp-c 1500 mcg per 3 mL endotracheopulmonary instillation vial) BLES BIOCHEMICALS INC","ADDED"
"0d8694d9bbf46cc6be69d78a15cc7545","ACT PROPOFOL (propofol 1000 mg per 100 mL emulsion for injection vial) ACTAVIS PHARMA COMPANY","DELETED"
"0f4b4e0772d2660ca91088cf738f8309","OXALIPLATIN INJECTION (oxaliplatin 100 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"113d805f2e62d178392c368b7a114474","CYANOCOBALAMIN INJECTION, USP (vitamin B12 30000 mcg per 30 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC","ADDED"
"14c0e2b25232797acb5e00336a8c264e","OXALIPLATIN (oxaliplatin 200 mg per 40 mL solution for injection vial) PFIZER CANADA ULC","DELETED"
"1924faf8fb36ce7361211f6aeb5a87ff","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 400 mg per 200 mL solution for injection bag) FRESENIUS KABI CANADA LTD","ADDED"
"19e0b3aa43ab8e52901d4cc862f714b3","OXYTOCIN INJECTION USP (oxytocin 10 unit per 1 mL solution for injection ampoule) PFIZER CANADA ULC","DELETED"
"1ad1404589e5be658c9b927b766e4b24","KETAMINE HYDROCHLORIDE INJECTION USP (ketamine (ketamine hydrochloride) 20 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"1c033e44619b9a90a83783149bd06fa3","DIPRIVAN 1% (propofol 1000 mg per 100 mL emulsion for injection vial) ASPEN PHARMACARE CANADA INC.","ADDED"
"1f06f4c499de1c638f0744771c605096","PROPOFOL (propofol 500 mg per 50 mL emulsion for injection vial) BAXTER CORPORATION","DELETED"
"1fa98556e940f860168e014d6a1ed802","NEOSTIGMINE OMEGA (neostigmine methylsulfate 5 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","DELETED"
"22a5f927a3ff3785969330f387d05810","PROPOFOL INJECTION (propofol 1000 mg per 100 mL emulsion for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"231b3f56fc552a62e21e71521b397464","METHYLENE BLUE INJECTION USP (methylene blue 10 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"275f17ee28f6d13facbd329694e186b1","OXALIPLATIN (oxaliplatin 100 mg per 20 mL solution for injection vial) PFIZER CANADA ULC","DELETED"
"31b375d60865a393650f1fa6baf9bf4c","BLES (phospholipid 135 mg per 5 mL and surfactant-associated proteins sp-b and sp-c 2500 mcg per 5 mL endotracheopulmonary instillation vial) BLES BIOCHEMICALS INC","ADDED"
"34069f6151782ca76963325631c31cbb","KETAMINE HYDROCHLORIDE INJECTION USP (ketamine (ketamine hydrochloride) 100 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"3c6c8b768a1b0fcd08ca330d97874e83","ACT PROPOFOL (propofol 500 mg per 50 mL emulsion for injection vial) ACTAVIS PHARMA COMPANY","DELETED"
"3ea34500fff3a5d8d61948320e842281","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 40 mg per 20 mL solution for injection ampoule) FRESENIUS KABI CANADA LTD","ADDED"
"45a2bea91ea937a32f37ecccfd811cec","TARO-OXALIPLATIN (oxaliplatin 100 mg per 20 mL solution for injection vial) TARO PHARMACEUTICALS INC","ADDED"
"4bb63c4e1f542ee6ac891a9859308570","PROPOFOL INJECTION (propofol 200 mg per 20 mL emulsion for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"4ec6d15cf22c427fae26e8e5fa752903","PROPOFOL INJECTION (propofol 500 mg per 50 mL emulsion for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"54fbeeeac988d11482f0b80a2d1e3fc2","OXALIPLATIN INJECTION (oxaliplatin 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"554b77796851e47d70de68f0a01e4989","PROTAMINE SULFATE INJECTION, USP (protamine sulfate 250 mg per 25 mL solution for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"57790fedc6e1988aefdbccf584fa6d11","OXALIPLATIN INJECTION (oxaliplatin 200 mg per 40 mL solution for injection vial) ACCORD HEALTHCARE INC","DELETED"
"588e805a729d778526ce1dcfb64b4a1f","BLES (phospholipid 108 mg per 4 mL and surfactant-associated proteins sp-b and sp-c 2000 mcg per 4 mL endotracheopulmonary instillation vial) BLES BIOCHEMICALS INC","ADDED"
"5a8c071e337b69b1ff63bd5d8ed4c801","TARO-OXALIPLATIN (oxaliplatin 200 mg per 40 mL solution for injection vial) TARO PHARMACEUTICALS INC","ADDED"
"5e37eadf02c639f2ffc330d444e21cc3","CUROSURF (poractant alfa 120 mg per 1.5 mL endotracheopulmonary instillation vial) CHIESI FARMACEUTICI S.P.A.","DELETED"
"5e5e946330fc0733fcc3bfec3c1b135e","OXALIPLATIN INJECTION (oxaliplatin 50 mg per 10 mL solution for injection vial) TEVA CANADA LIMITED","DELETED"
"5f11d17dd92085945a372f231e664a93","OXALIPLATIN INJECTION (oxaliplatin 100 mg per 20 mL solution for injection vial) TEVA CANADA LIMITED","DELETED"
"5ff915bb1a8553e416f8c9155ffe9176","PROPOFOL (propofol 1000 mg per 100 mL emulsion for injection vial) BAXTER CORPORATION","DELETED"
"6433de68989024a02af35603b7cd81d2","OXYTOCIN INJECTION (oxytocin 100 unit per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"653ccb90ad86944974034534b4febed5","PMS-PROPOFOL (propofol 200 mg per 20 mL emulsion for injection ampoule) PHARMASCIENCE INC","DELETED"
"6f3ff39c10a78e1a5b0375860bdd21dc","INSTILLAGEL (chlorhexidine gluconate 0.05 % and lidocaine hydrochloride (lidocaine hydrochloride monohydrate) 2 % cutaneous gel 6 mL syringe) PENDOPHARM DIVISION OF PHARMASCIENCE INC","DELETED"
"71cbb74d93494864d349c0f5573a4eb0","OXALIPLATIN INJECTION (oxaliplatin 100 mg per 20 mL solution for injection vial) ACCORD HEALTHCARE INC","DELETED"
"74945960163bb2c7b65c9588813058be","OXALIPLATIN INJECTION (oxaliplatin 200 mg per 40 mL solution for injection vial) TEVA CANADA LIMITED","DELETED"
"77700912","OXYTOCIN INJECTION USP (oxytocin 10 unit per 1 mL solution for injection ampoule) PFIZER CANADA ULC","ADDED"
"77700913","OXYTOCIN INJECTION USP (oxytocin 50 unit per 5 mL solution for injection ampoule) PFIZER CANADA ULC","ADDED"
"77700914","PROTAMINE SULFATE INJECTION, USP (protamine sulfate 250 mg per 25 mL solution for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700915","PROTAMINE SULFATE INJECTION, USP (protamine sulfate 50 mg per 5 mL solution for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700916","MAGNESIUM SULFATE INJECTION (magnesium sulfate 500 mg per mL solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700917","MAGNESIUM SULFATE INJECTION (magnesium sulfate 5000 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700918","OXYTOCIN INJECTION (oxytocin 100 unit per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700919","OXYTOCIN INJECTION (oxytocin 10 unit per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700920","NEOSTIGMINE OMEGA (neostigmine methylsulfate 5 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"77700921","NEOSTIGMINE OMEGA (neostigmine methylsulfate 0.5 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"77700922","PROTAMINE SULFATE INJECTION USP (protamine sulfate 250 mg per 25 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700923","PROTAMINE SULFATE INJECTION USP (protamine sulfate 50 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700924","CUROSURF (poractant alfa 120 mg per 1.5 mL endotracheopulmonary instillation vial) CHIESI FARMACEUTICI S.P.A.","ADDED"
"77700925","CUROSURF (poractant alfa 240 mg per 3 mL endotracheopulmonary instillation vial) CHIESI FARMACEUTICI S.P.A.","ADDED"
"77700926","PMS-PROPOFOL (propofol 200 mg per 20 mL emulsion for injection ampoule) PHARMASCIENCE INC","ADDED"
"77700927","PMS-PROPOFOL (propofol 500 mg per 50 mL emulsion for injection vial) PHARMASCIENCE INC","ADDED"
"77700928","PMS-PROPOFOL (propofol 1000 mg per 100 mL emulsion for injection vial) PHARMASCIENCE INC","ADDED"
"77700929","KETAMINE HYDROCHLORIDE INJECTION USP (ketamine (ketamine hydrochloride) 20 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700930","KETAMINE HYDROCHLORIDE INJECTION USP (ketamine (ketamine hydrochloride) 200 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700931","KETAMINE HYDROCHLORIDE INJECTION USP (ketamine (ketamine hydrochloride) 100 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700932","KETAMINE HYDROCHLORIDE INJECTION USP (ketamine (ketamine hydrochloride) 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700933","INSTILLAGEL (chlorhexidine gluconate 0.05 % and lidocaine hydrochloride (lidocaine hydrochloride monohydrate) 2 % cutaneous gel 6 mL syringe) PENDOPHARM DIVISION OF PHARMASCIENCE INC","ADDED"
"77700934","INSTILLAGEL (chlorhexidine gluconate 0.05 % and lidocaine hydrochloride (lidocaine hydrochloride monohydrate) 2 % cutaneous gel 11 mL syringe) PENDOPHARM DIVISION OF PHARMASCIENCE INC","ADDED"
"77700935","OXALIPLATIN INJECTION (oxaliplatin 50 mg per 10 mL solution for injection vial) TEVA CANADA LIMITED","ADDED"
"77700936","OXALIPLATIN INJECTION (oxaliplatin 100 mg per 20 mL solution for injection vial) TEVA CANADA LIMITED","ADDED"
"77700937","OXALIPLATIN INJECTION (oxaliplatin 200 mg per 40 mL solution for injection vial) TEVA CANADA LIMITED","ADDED"
"77700938","OXALIPLATIN INJECTION (oxaliplatin 50 mg per 10 mL solution for injection vial) ACCORD HEALTHCARE INC","ADDED"
"77700939","OXALIPLATIN INJECTION (oxaliplatin 200 mg per 40 mL solution for injection vial) ACCORD HEALTHCARE INC","ADDED"
"77700940","OXALIPLATIN INJECTION (oxaliplatin 100 mg per 20 mL solution for injection vial) ACCORD HEALTHCARE INC","ADDED"
"77700941","OXALIPLATIN INJECTION (oxaliplatin 100 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700942","OXALIPLATIN INJECTION (oxaliplatin 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700943","OXALIPLATIN INJECTION (oxaliplatin 200 mg per 40 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700944","OXALIPLATIN INJECTION (oxaliplatin 150 mg per 30 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700945","PROPOFOL INJECTION (propofol 1000 mg per 100 mL emulsion for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700946","PROPOFOL INJECTION (propofol 200 mg per 20 mL emulsion for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700947","PROPOFOL INJECTION (propofol 500 mg per 50 mL emulsion for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"77700948","ACT PROPOFOL (propofol 1000 mg per 100 mL emulsion for injection vial) ACTAVIS PHARMA COMPANY","ADDED"
"77700949","ACT PROPOFOL (propofol 500 mg per 50 mL emulsion for injection vial) ACTAVIS PHARMA COMPANY","ADDED"
"77700950","ACT PROPOFOL (propofol 200 mg per 20 mL emulsion for injection vial) ACTAVIS PHARMA COMPANY","ADDED"
"77700951","OXALIPLATIN (oxaliplatin 200 mg per 40 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"77700952","OXALIPLATIN (oxaliplatin 100 mg per 20 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"77700953","OXALIPLATIN (oxaliplatin 50 mg per 10 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"77700954","PROPOFOL (propofol 200 mg per 20 mL emulsion for injection vial) BAXTER CORPORATION","ADDED"
"77700955","PROPOFOL (propofol 500 mg per 50 mL emulsion for injection vial) BAXTER CORPORATION","ADDED"
"77700956","PROPOFOL (propofol 1000 mg per 100 mL emulsion for injection vial) BAXTER CORPORATION","ADDED"
"77700957","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 50 (hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial) STERIMAX INC","ADDED"
"77700958","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 50 (hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial) STERIMAX INC","ADDED"
"80966557f623a8faab0cb5f3e230deed","CUROSURF (poractant alfa 240 mg per 3 mL endotracheopulmonary instillation vial) CHIESI FARMACEUTICI S.P.A.","DELETED"
"83c67b02e8aedea1089d90e55ec083af","OXYTOCIN INJECTION USP (oxytocin 50 unit per 5 mL solution for injection ampoule) PFIZER CANADA ULC","DELETED"
"8632c34ca51c80cda0d8cf1e6b56d367","PROTAMINE SULFATE INJECTION USP (protamine sulfate 250 mg per 25 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"8a27d0fea8ee40b93780fdc5d147cdb6","CYANOCOBALAMIN INJECTION, USP (vitamin B12 10000 mcg per 10 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC","ADDED"
"8bdac474c77d1f65f37a6feade464311","METHYLENE BLUE INJECTION USP (methylene blue 50 mg per 5 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"8caf22d5847f4b187891eeb1990cdac0","JAMP-CYANOCOBALAMIN (vitamin B12 10000 mcg per 10 mL solution for injection vial) JAMP PHARMA CORPORATION","ADDED"
"941f3d8a149b329c75d2ba708f5af7d7","PMS-PROPOFOL (propofol 500 mg per 50 mL emulsion for injection vial) PHARMASCIENCE INC","DELETED"
"97c09097ee972343d2584ef8f425658e","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 50 (hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial) STERIMAX INC","DELETED"
"99c3942e24be298f2a3a300bbb789e05","PROTAMINE SULFATE INJECTION, USP (protamine sulfate 50 mg per 5 mL solution for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"9fe0c8fa80807eef9d56586d105027ec","CYANOCOBALAMIN INJECTION, USP (vitamin B12 10 mg per 10 mL solution for injection vial) STERIMAX INC","ADDED"
"a995c91ddc1f40df48f5e0d9fefdd9c6","MAGNESIUM SULFATE INJECTION (magnesium sulfate 500 mg per mL solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD","DELETED"
"ac00b9694766fae71e099e4005301190","PROTAMINE SULFATE INJECTION USP (protamine sulfate 50 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"b1bd6176139966df3495c3573eec4e5a","OXALIPLATIN (oxaliplatin 50 mg per 10 mL solution for injection vial) PFIZER CANADA ULC","DELETED"
"b696e027e37efc7cde17425be99b8353","MAGNESIUM SULFATE INJECTION (magnesium sulfate 5000 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"b70291926b80a5c02cb7fb76ac4571fc","FLUOROURACIL INJECTION (fluorouracil 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"b9adb7331a826a0747b1e5428f9e0bd5","DIPRIVAN 1% (propofol 500 mg per 50 mL emulsion for injection vial) ASPEN PHARMACARE CANADA INC.","ADDED"
"be81f1c1bf6d7f2c6037573188e28b18","JAMP-CYANOCOBALAMIN (vitamin B12 30000 mcg per 30 mL solution for injection vial) JAMP PHARMA CORPORATION","ADDED"
"c3709f1ac3e3a618268f3ac55dd679a7","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 200 mg per 100 mL solution for injection bag) FRESENIUS KABI CANADA LTD","ADDED"
"c4d65ba945dee0ab1aa145c0ba5b115f","CYANOCOBALAMIN INJECTION, USP (vitamin B12 30 mg per 30 mL solution for injection vial) STERIMAX INC","ADDED"
"ca9c5230debcaba2388458dc6384382d","INSTILLAGEL (chlorhexidine gluconate 0.05 % and lidocaine hydrochloride (lidocaine hydrochloride monohydrate) 2 % cutaneous gel 11 mL syringe) PENDOPHARM DIVISION OF PHARMASCIENCE INC","DELETED"
"cd7f942a01f81dc28ec505317e065c48","VITAMIN B12 (vitamin B12 30 mg per 30 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"d2484cd1fbd1fd7536bd30dc7537bae6","OXALIPLATIN INJECTION (oxaliplatin 200 mg per 40 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"d62256f4c01c0f1e82456c2fe733ff7e","VITAMIN B12 (vitamin B12 1 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"d7390b2b91008501a492fc1f3e212f47","VITAMIN B12 (vitamin B12 10 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"d788b9d76a7d4a67191b51737b7140df","ACT PROPOFOL (propofol 200 mg per 20 mL emulsion for injection vial) ACTAVIS PHARMA COMPANY","DELETED"
"da1a34287361c9b4590a5789e6110901","KETAMINE HYDROCHLORIDE INJECTION USP (ketamine (ketamine hydrochloride) 200 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"dcb2644d7f901c651640b73fe1bb093e","PMS-PROPOFOL (propofol 1000 mg per 100 mL emulsion for injection vial) PHARMASCIENCE INC","DELETED"
"e3cc2330679ef2fc210c147473460f91","TARO-OXALIPLATIN (oxaliplatin 50 mg per 10 mL solution for injection vial) TARO PHARMACEUTICALS INC","ADDED"
"e5ed65511070a1636ae25198c50955f9","OXYTOCIN INJECTION (oxytocin 10 unit per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"e761b40b98af027e2f4dc9cfe3caf209","NEOSTIGMINE OMEGA (neostigmine methylsulfate 0.5 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","DELETED"
"eb6b05f4335803ca38193cb1f712a44c","OXALIPLATIN INJECTION (oxaliplatin 150 mg per 30 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"efe36cd7b45fbceea6c0b853012c72e7","DIPRIVAN 1% (propofol 200 mg per 20 mL emulsion for injection vial) ASPEN PHARMACARE CANADA INC.","ADDED"
"f75166854114f5a4d2996dd03357a69e","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 20 mg per 10 mL solution for injection ampoule) FRESENIUS KABI CANADA LTD","ADDED"
"fabe259d20cf884e8a63da77b08d9a4b","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 50 (hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial) STERIMAX INC","DELETED"
"fbdfc67216334794a3878046834b7cf6","FLUOROURACIL INJECTION (fluorouracil 50 mg per mL solution for injection 100 mL vial) SANDOZ CANADA INCORPORATED","ADDED"
